category,image_idx,dino_hit,dino_norm_dist,dino_smoothness,dino_coherence,dino_spread,sam_hit,sam_norm_dist,sam_smoothness,sam_coherence,sam_spread,radio_hit,radio_norm_dist,radio_smoothness,radio_coherence,radio_spread
dog4,00,True,0.06424842802264115,0.10039022,0.0,2.372262773722628,True,0.1233357986279803,0.099856704,0.8905325443786982,3.2512195121951217,True,0.059470266604089744,0.16090272,0.9745762711864406,1.9223300970873787
dog4,01,False,0.2995509171922704,0.09881884,0.0,1.897810218978102,False,0.4694756932534142,0.112747274,0.8338762214983714,5.258536585365854,True,0.2670962184635491,0.1538276,1.0,2.145631067961165
dog4,02,True,0.20768746207184646,0.09872526,0.0,2.408759124087591,True,0.15360368527292617,0.12211461,0.899736147757256,3.5414634146341464,True,0.2203733881972414,0.1548335,0.9777777777777777,2.3106796116504853
dog4,03,True,0.14744657151220403,0.09881038,0.0,2.5182481751824817,True,0.19330238705103409,0.1222939,0.8918269230769231,4.719512195121951,True,0.11162158073219769,0.15282889,0.9775280898876404,2.4466019417475726
dog4,04,True,0.21918023333030812,0.099002235,0.0,2.1094890510948905,True,0.2594770176764979,0.114001,0.8993839835728953,3.3804878048780487,True,0.14445447136163397,0.16673456,0.990909090909091,2.2718446601941746
dog5,00,False,0.48605891841438414,0.10217678,0.0,2.0802919708029197,False,0.33437561545304145,0.11418275,0.9338345864661655,2.0390243902439025,False,0.3954955363852112,0.12886268,0.9947368421052631,2.3980582524271843
dog5,01,False,0.2757770897403563,0.10695049,0.0,2.3576642335766422,True,0.19760929971239005,0.11232882,0.9206625980819529,2.8097560975609754,True,0.1686057538249782,0.1277645,1.0,4.194174757281553
dog5,02,False,0.2922331407212161,0.10234394,0.0,2.4817518248175183,True,0.1768045994390741,0.111694455,0.9273327828241124,2.926829268292683,True,0.1791126111026514,0.12426876,0.9724409448818898,3.533980582524272
dog5,03,True,0.12955689440231483,0.11374369,0.0,3.065693430656934,True,0.23186265694073108,0.111430615,0.9211267605633803,2.0926829268292684,True,0.1045940969404758,0.14908837,0.9901477832512315,2.912621359223301
dog5,04,False,0.27958436171268425,0.1006117,0.0,2.335766423357664,True,0.2049163856346101,0.11427397,0.9136054421768708,3.704878048780488,True,0.19737142102678318,0.11708799,1.0,4.621359223300971
dog6,00,True,0.31716549749293,0.119144194,0.0,4.37956204379562,True,0.25737973769295536,0.15277687,1.0,3.2439024390243905,True,0.20638194437201304,0.17029049,0.9971671388101983,5.359223300970874
dog6,01,False,0.32178636429836255,0.10878167,0.0,2.8905109489051095,True,0.17313748283923636,0.16011772,0.9329805996472663,3.3390243902439023,True,0.1855547461103318,0.14594054,0.9872881355932204,3.1359223300970873
dog6,02,True,0.06192388569722787,0.090881586,0.0,2.0875912408759123,True,0.12126160523338111,0.12329457,0.9534368070953437,2.048780487804878,True,0.09067919900062477,0.15016407,0.9809523809523809,1.8155339805825244
dog6,03,True,0.1723740704029898,0.0930062,0.0,2.408759124087591,True,0.10097507824523916,0.1211935,1.0,2.131707317073171,True,0.037520126625032194,0.1416316,0.8666666666666667,1.9223300970873787
dog6,04,False,0.27244538497074144,0.10988505,0.0,2.2481751824817517,True,0.09392679258367198,0.19573328,0.6282828282828283,6.351219512195122,True,0.11362736489204188,0.19955802,0.9879518072289156,1.8155339805825244
dog7,00,True,0.14380063492674763,0.12392037,0.0,2.9197080291970803,True,0.12337888046154713,0.15743735,1.0,2.8048780487804876,True,0.14667641281168584,0.20437022,1.0,2.7184466019417477
dog7,01,True,0.16780567922142892,0.12195806,0.0,2.408759124087591,True,0.07791438034059298,0.18744981,1.0,2.075609756097561,False,0.2996723958316688,0.18129751,1.0,2.145631067961165
dog7,02,True,0.2638510063697371,0.10636936,0.0,3.5328467153284673,True,0.1534581734526122,0.11511551,1.0,2.7804878048780486,True,0.2311059289227311,0.16070114,0.9810126582278481,3.495145631067961
dog7,03,True,0.10954398588057984,0.14346826,0.0,3.7226277372262775,True,0.15080006607829985,0.1924858,1.0,2.868292682926829,True,0.06634121134888764,0.19726874,0.9944444444444445,3.262135922330097
dog7,04,True,0.24102106608406854,0.13044219,0.0,4.197080291970803,True,0.061540687262314264,0.103809945,1.0,2.5951219512195123,True,0.20078630510770862,0.13284989,1.0,4.058252427184466
dog8,00,True,0.25599024949333954,0.11771642,0.0,1.897810218978102,False,0.3341640464410416,0.17425096,0.9952038369304557,4.782926829268293,False,0.18189851566108042,0.16158919,1.0,2.1844660194174756
dog8,01,True,0.11221373564003007,0.1126807,0.0,5.54014598540146,True,0.1338588435873607,0.15291385,0.9899216125419933,3.7,True,0.09475527739494619,0.16088396,0.92,3.466019417475728
dog8,02,True,0.21950706761057434,0.11006673,0.0,2.335766423357664,False,0.15285657126384555,0.12638526,0.5201465201465202,4.9,True,0.30102118593910004,0.17182797,0.84375,5.165048543689321
dog8,03,False,0.20217347301543542,0.11853613,0.0,4.445255474452555,True,0.1294112641478199,0.14781539,0.8492201039861352,3.731707317073171,False,0.17451259606762107,0.16083518,0.5932203389830508,4.194174757281553
dog8,04,False,0.10123649912374258,0.098597325,0.0,1.6788321167883211,False,0.09981039728478294,0.13903491,0.5953488372093023,4.214634146341464,False,0.1474301808857667,0.14919138,0.8297872340425532,1.8349514563106797
dog8,05,False,0.2503602289955741,0.10616011,0.0,5.255474452554744,False,0.2128583569339749,0.14007348,0.7091254752851711,4.4487804878048784,False,0.20833288528174004,0.1752807,0.2777777777777778,5.359223300970874
dog8,06,True,0.2159422777338188,0.10899857,0.0,3.3284671532846715,False,0.17813541910463002,0.16340378,1.0,3.841463414634146,True,0.1235410402933057,0.17905483,0.4864864864864865,5.766990291262136
dog8,07,False,0.22518755849941496,0.09542837,0.0,2.9635036496350367,True,0.15308068087782287,0.14356185,0.5,2.548780487804878,False,0.2246045836414609,0.1727281,0.9682539682539683,2.7184466019417477
duck_toy,00,True,0.1400920094592832,0.12787966,0.75,2.4963503649635035,True,0.19701500664465538,0.18378454,0.9903381642512077,2.051219512195122,True,0.18677503310422564,0.21826258,1.0,2.4854368932038833
